"X" "Y"
"3578" 752875 4430932
"3579" 752148 4430119
"3580" 753505 4430348
"3581" 752679 4429748
"3582" 754024 4430470
"3583" 750100 4430954
"3584" 752790 4431248
"3585" 752168 4430205
"3586" 752701 4429369
"3587" 750100 4430954
"3588" 752271 4431017
"3589" 750100 4430954
"3590" 753731 4430161
"3591" 753721 4430131
"3592" 752380 4429539
"3593" 752850 4431484
"3594" 752872 4431486
"3595" 753403 4429945
"3596" 753764 4430728
"3597" 752075 4429809
"3598" 752058 4429797
"3599" 753356 4430936
"3600" 752434 4429701
"3601" 753012 4430763
"3602" 753352 4429856
"3603" 753379 4431365
"3604" 752545 4430161
"3605" 753013 4430529
"3606" 753723 4430039
"3607" 753733 4430035
"3608" 752178 4429552
"3609" 753052 4430406
"3610" 752550 4431795
"3611" 753768 4430221
"3612" 752834 4430252
"3613" 753425 4429245
"3614" 753472 4431152
"3615" 752772 4432049
"3616" 752497 4430301
"3617" 752700 4431526
"3618" 752820 4430571
"3619" 753146 4430736
"3620" 753471 4431203
"3621" 751905 4429584
"3622" 753182 4429898
"3623" 751829 4430809
"3624" 752514 4430882
"3625" 753392 4431436
"3626" 753128 4430109
"3627" 752551 4429586
"3628" 753464 4430486
"3629" 753000 4431526
"3630" 752704 4429855
"3631" 752624 4430404
"3632" 753009 4429867
"3633" 751741 4430556
"3634" 753501 4430541
"3635" 753470 4430318
"3636" 753348 4430605
"3637" 752887 4431075
"3638" 753716 4430545
"3639" 752093 4431043
"3640" 752606 4429952
"3641" 752957 4431627
"3642" 752690 4431111
"3643" 752017 4429677
"3644" 752578 4431199
"3645" 752574 4432344
"3646" 752051 4430787
"3647" 752664 4432331
"3648" 752726 4431449
"3649" 752117 4430174
"3650" 752574 4430736
"3651" 752442 4431117
"3652" 752958 4430203
"3653" 753123 4431168
"3654" 753212 4430898
"3655" 753123 4431168
"3656" 751806 4429398
"3657" 751014 4430336
"3658" 752054 4430164
"3659" 753806 4430078
"3660" 753759 4430096
"3661" 752295 4429747
"3662" 752325 4429743
"3663" 752748 4430490
"3664" 753065 4430083
"3665" 752586 4431131
"3666" 752911 4430441
"3667" 753264 4430902
"3668" 753540 4430411
"3669" 753406 4430592
"3670" 752300 4430657
"3671" 752366 4430119
"3672" 753403 4429670
"3673" 752995 4431267
"3674" 751922 4430953
"3675" 752089 4429291
"3676" 753460 4429768
"3677" 752980 4431001
"3678" 753465 4431478
"3679" 752315 4429598
"3680" 752577 4429923
"3681" 752735 4431424
"3682" 752399 4430206
"3683" 752778 4432068
"3684" 751942 4429352
"3685" 753234 4429867
"3686" 752952 4430932
"3687" 753484 4430914
"3688" 752773 4429770
"3689" 753087 4430941
"3690" 753105 4430300
"3691" 752745 4430298
"3692" 752404 4430502
"3693" 752472 4430584
"3694" 753301 4429266
"3695" 753040 4430469
"3696" 753038 4429861
"3697" 752829 4432079
"3698" 753259 4429977
"3699" 751778 4430626
"3700" 752745 4432206
"3701" 752109 4429430
"3702" 753302 4430372
"3703" 752078 4429148
"3704" 752047 4429130
"3705" 752573 4429818
"3706" 752705 4429729
"3707" 753731 4430577
"3708" 751211 4430645
"3709" 751211 4430645
"3710" 753179 4431850
"3711" 753325 4430239
"3712" 753452 4430870
"3713" 752174 4430045
"3714" 752162 4430028
"3715" 753356 4430385
"3716" 753011 4430503
"3717" 752329 4430094
"3718" 751956 4430530
"3719" 753232 4431386
"3720" 752997 4430954
"3721" 753013 4430928
"3722" 752966 4430651
"3723" 753517 4431126
"3724" 753641 4430396
"3725" 753742 4431240
"3726" 752951 4430212
"3727" 752914 4430372
"3728" 752595 4430765
"3729" 753613 4430402
"3730" 753660 4429943
"3731" 752617 4430695
"3732" 753235 4430438
"3733" 752717 4430917
"3734" 752420 4429933
"3735" 753123 4430851
"3736" 752792 4430684
"3737" 752661 4430624
"3738" 752527 4429815
"3739" 752604 4431461
"3740" 751746 4430624
"3741" 752615 4430843
"3742" 752017 4430635
"3743" 752889 4431265
"3744" 753771 4430134
"3745" 753234 4431309
"3746" 752215 4429515
"3747" 752465 4431154
"3748" 752872 4429787
"3749" 753456 4429850
"3750" 751956 4431006
"3751" 753325 4430239
"3752" 752565 4430723
"3753" 752948 4430024
"3754" 752951 4430212
"3755" 752656 4431713
"3756" 752647 4431683
"3757" 752668 4432025
"3758" 753743 4431546
"3759" 752346 4431119
"3760" 752088 4431032
"3761" 752174 4429492
"3762" 753731 4430577
"3763" 752736 4430256
"3764" 752110 4430701
"3765" 752951 4430212
"3766" 753635 4429865
"3767" 752459 4430046
"3768" 753518 4430695
"3769" 753086 4431592
"3770" 752765 4430606
"3771" 753302 4430372
"3772" 752938 4431633
"3773" 750865 4430878
"3774" 751847 4431028
"3775" 752948 4429728
"3776" 751964 4431210
"3777" 752811 4430458
"3778" 753425 4429245
"3779" 752635 4430033
"3780" 753341 4429955
"3781" 752745 4432206
"3782" 752445 4432113
"3783" 753035 4431756
"3784" 752782 4429871
"3785" 753876 4430093
"3786" 753915 4430359
"3787" 754014 4431131
"3788" 752608 4430570
"3789" 752608 4430583
"3790" 753270 4430170
"3791" 752976 4430259
"3792" 752740 4431949
"3793" 752706 4432241
"3794" 753264 4430902
"3795" 753374 4430933
"3796" 753451 4430906
"3797" 752505 4430996
"3798" 752513 4430993
"3799" 752505 4430996
"3800" 753059 4429859
"3801" 752505 4430996
"3802" 751908 4430670
"3803" 751803 4430848
"3804" 750781 4431043
"3805" 753731 4430161
"3806" 753055 4430420
"3807" 751830 4429451
"3808" 753051 4430919
"3809" 752818 4430404
"3810" 752728 4429920
"3811" 752679 4429748
"3812" 752846 4430727
"3813" 753251 4431203
"3814" 752756 4431099
"3815" 752250 4430230
"3816" 753051 4430919
"3817" 752562 4432172
"3818" 753572 4429695
"3819" 753394 4430929
"3820" 752647 4431959
"3821" 753327 4430499
"3822" 752822 4431093
"3823" 753270 4430170
"3824" 752951 4430212
"3825" 752925 4430280
"3826" 752686 4432297
"3827" 752857 4432037
"3828" 752857 4432037
"3829" 752686 4432297
"3830" 752455 4430114
"3831" 753531 4431118
"3832" 752860 4431542
"3833" 752704 4431508
"3834" 752857 4431559
"3835" 753023 4429875
"3836" 752839 4430427
"3837" 752892 4431987
"3838" 752869 4432020
"3839" 752892 4431987
"3840" 752869 4432020
"3841" 752896 4430671
"3842" 752432 4430499
"3843" 753292 4430874
"3844" 753055 4430316
"3845" 753744 4430111
"3846" 753193 4430071
"3847" 752142 4429426
"3848" 753392 4431250
"3849" 752093 4431274
"3850" 752280 4429709
"3851" 752780 4431247
"3852" 752673 4430769
"3853" 753244 4431729
"3854" 753240 4429936
"3855" 752959 4430181
"3856" 753122 4430102
"3857" 752465 4431154
"3858" 753771 4430257
"3859" 753348 4430605
"3860" 752488 4431996
"3861" 752325 4431103
"3862" 753206 4430688
"3863" 753786 4430813
"3864" 752274 4430094
"3865" 752272 4430089
"3866" 753571 4430018
"3867" 753551 4430019
"3868" 752447 4431126
"3869" 753084 4431121
"3870" 753484 4429890
"3871" 752664 4432230
"3872" 752661 4432000
"3873" 752790 4431462
"3874" 752676 4432029
"3875" 751941 4430961
"3876" 752352 4431110
"3877" 752778 4432068
"3878" 753117 4430712
"3879" 752701 4429369
"3880" 752936 4429831
"3881" 752647 4431959
"3882" 752948 4429728
"3883" 752709 4430668
"3884" 751942 4429425
"3885" 752888 4430442
"3886" 752855 4430477
"3887" 752790 4431248
"3888" 752780 4431247
"3889" 752512 4431081
"3890" 752319 4430107
"3891" 752426 4431202
"3892" 753616 4430580
"3893" 751781 4429704
"3894" 752587 4430134
"3895" 752189 4430112
"3896" 752372 4431160
"3897" 752629 4429923
"3898" 753270 4430170
"3899" 752790 4431462
"3900" 752981 4430691
"3901" 752728 4429920
"3902" 752638 4431668
"3903" 752757 4431464
"3904" 752775 4430724
"3905" 753484 4430914
"3906" 752225 4431046
"3907" 752618 4429231
"3908" 751792 4430740
"3909" 753041 4431036
"3910" 753534 4430975
"3911" 752690 4431111
"3912" 753155 4431466
"3913" 752619 4429568
"3914" 753352 4431107
"3915" 753733 4430035
"3916" 753241 4429908
"3917" 753602 4431578
"3918" 752595 4430765
"3919" 752211 4429724
"3920" 752595 4430765
"3921" 753544 4430327
"3922" 752839 4429759
"3923" 750100 4430954
"3924" 752535 4430198
"3925" 752629 4429923
"3926" 752951 4430191
"3927" 753017 4430314
"3928" 752463 4430160
"3929" 753174 4430636
"3930" 752760 4430835
"3931" 752713 4430795
"3932" 753109 4430980
"3933" 752454 4429945
"3934" 752955 4431634
"3935" 753864 4431148
"3936" 752597 4430524
"3937" 753380 4430177
"3938" 752973 4430646
"3939" 752278 4429350
"3940" 751785 4429369
"3941" 752346 4431119
"3942" 752577 4431213
"3943" 752761 4430044
"3944" 752547 4430381
"3945" 752436 4430289
"3946" 753189 4430191
"3947" 753229 4430624
"3948" 751431 4430571
"3949" 750735 4430917
"3950" 752346 4431119
"3951" 752811 4430458
"3952" 753388 4430596
"3953" 753626 4430656
"3954" 752221 4430207
"3955" 752647 4431959
"3956" 752844 4432057
"3957" 753123 4431151
"3958" 753059 4431858
"3959" 752667 4430815
"3960" 752662 4430840
"3961" 752427 4431235
"3962" 753229 4430624
"3963" 752648 4432200
"3964" 753205 4429984
"3965" 753162 4430443
"3966" 752379 4429427
"3967" 753293 4430949
"3968" 751854 4430354
"3969" 752759 4431044
"3970" 752977 4430067
"3971" 752104 4429113
"3972" 752325 4431103
"3973" 752536 4430004
"3974" 752130 4430521
"3975" 752427 4431235
"3976" 752562 4430064
"3977" 751927 4429139
"3978" 753788 4430014
"3979" 753679 4430134
"3980" 752738 4429923
"3981" 752809 4431222
"3982" 752701 4429369
"3983" 752298 4431224
"3984" 753768 4430221
"3985" 753438 4431353
"3986" 752352 4430276
"3987" 753693 4431061
"3988" 752276 4431134
"3989" 752706 4430879
"3990" 751987 4430948
"3991" 752844 4432057
"3992" 751962 4430645
"3993" 753433 4430383
"3994" 751858 4430935
"3995" 752313 4430590
"3996" 752459 4430515
"3997" 753771 4430257
"3998" 752043 4429651
"3999" 752721 4429931
"4000" 751830 4429273
"4001" 752934 4430505
"4002" 753192 4430162
"4003" 753194 4430168
"4004" 753408 4430378
"4005" 753347 4431859
"4006" 751314 4431153
"4007" 750934 4431321
"4008" 752703 4429957
"4009" 752259 4429728
"4010" 753301 4429266
"4011" 752197 4429337
"4012" 753120 4431880
"4013" 752665 4432017
"4014" 753036 4431184
"4015" 752692 4431099
"4016" 752690 4431111
"4017" 751803 4430848
"4018" 753104 4431368
"4019" 751928 4429637
"4020" 753070 4430186
"4021" 753059 4431007
"4022" 753765 4431329
"4023" 753579 4429970
"4024" 753036 4431184
"4025" 751931 4429559
"4026" 753246 4430107
"4027" 753961 4430465
"4028" 752383 4430203
"4029" 752570 4429851
"4030" 753742 4431240
"4031" 753610 4431293
"4032" 752730 4432180
"4033" 753385 4430891
"4034" 752853 4429527
"4035" 752314 4429964
"4036" 753011 4430213
"4037" 752782 4431624
"4038" 752335 4429969
"4039" 752631 4430205
"4040" 752244 4430630
"4041" 750928 4431202
"4042" 752809 4431222
"4043" 752654 4431498
"4044" 752964 4430523
"4045" 752934 4429978
"4046" 752349 4429196
"4047" 752810 4432106
"4048" 753076 4430504
"4049" 752735 4429872
"4050" 753788 4431617
"4051" 752698 4429823
"4052" 752000 4430129
"4053" 753037 4431308
"4054" 753123 4430534
"4055" 752215 4429515
"4056" 753277 4429384
"4057" 753484 4430366
"4058" 751395 4431373
"4059" 752172 4430099
"4060" 753616 4430604
"4061" 752852 4430208
"4062" 751803 4430848
"4063" 753340 4430115
"4064" 753055 4431784
"4065" 752909 4431468
"4066" 754092 4430435
"4067" 752938 4430168
"4068" 752345 4429753
"4069" 753615 4431253
"4070" 752359 4431140
"4071" 751950 4430776
"4072" 752284 4429474
"4073" 753886 4430541
"4074" 752350 4429517
"4075" 753410 4430148
"4076" 753057 4430510
"4077" 751761 4431013
"4078" 751761 4431013
"4079" 753060 4430892
"4080" 752894 4429696
"4081" 752690 4431111
"4082" 752793 4431649
"4083" 752121 4430034
"4084" 752690 4431111
"4085" 751803 4430848
"4086" 753046 4431130
"4087" 752160 4429843
"4088" 752551 4430704
"4089" 753123 4431151
"4090" 753497 4431224
"4091" 753331 4430618
"4092" 753078 4429646
"4093" 753369 4429927
"4094" 752140 4430569
"4095" 752465 4431154
"4096" 753837 4430252
"4097" 753829 4430255
"4098" 753261 4430422
"4099" 752790 4431358
"4100" 752673 4430769
"4101" 753671 4431225
"4102" 752084 4430188
"4103" 752608 4430792
"4104" 753244 4431352
"4105" 752614 4431718
"4106" 751983 4430801
"4107" 753028 4430189
"4108" 752951 4430191
"4109" 753697 4430446
"4110" 753217 4429999
"4111" 753164 4430113
"4112" 752065 4429957
"4113" 752528 4431145
"4114" 750725 4430774
"4115" 752194 4430939
"4116" 752989 4431458
"4117" 752131 4430549
"4118" 752747 4430747
"4119" 753034 4430999
"4120" 751961 4429296
"4121" 753585 4430609
"4122" 752832 4429710
"4123" 752781 4429857
"4124" 753635 4430213
"4125" 750865 4430878
"4126" 752872 4429787
"4127" 752295 4431421
"4128" 751819 4429597
"4129" 751803 4430848
"4130" 752379 4429572
"4131" 752012 4430091
"4132" 753164 4430113
"4133" 753355 4431154
"4134" 753137 4431488
"4135" 753438 4431062
"4136" 753088 4431441
"4137" 753037 4431308
"4138" 752769 4429833
"4139" 752225 4431167
"4140" 752379 4429572
"4141" 752313 4429414
"4142" 753323 4429971
"4143" 753128 4431352
"4144" 752280 4429709
"4145" 752173 4429214
"4146" 753086 4431592
"4147" 752645 4430811
"4148" 752829 4432079
"4149" 752100 4431285
"4150" 752367 4432066
"4151" 752735 4431424
"4152" 752496 4431073
"4153" 753058 4430089
"4154" 753446 4431280
"4155" 752596 4429761
"4156" 752316 4429569
"4157" 753357 4429841
"4158" 751986 4429778
"4159" 753626 4430064
"4160" 750586 4430803
"4161" 753115 4430281
"4162" 751103 4431175
"4163" 753017 4430314
"4164" 752360 4430262
"4165" 753063 4431103
"4166" 753671 4431225
"4167" 753258 4431897
"4168" 753538 4431026
"4169" 752242 4430210
"4170" 753680 4430044
"4171" 753731 4430161
"4172" 753064 4430136
"4173" 753111 4430116
"4174" 752938 4430168
"4175" 752266 4430062
"4176" 753116 4430841
"4177" 752221 4429539
"4178" 753566 4430556
"4179" 751075 4430674
"4180" 753164 4430113
"4181" 752719 4430755
"4182" 751858 4430935
"4183" 753220 4430023
"4184" 753360 4431402
"4185" 753452 4430704
"4186" 752586 4430144
"4187" 753795 4431189
"4188" 752224 4430540
"4189" 753482 4430900
"4190" 752501 4430592
"4191" 753327 4431016
"4192" 752146 4431036
"4193" 752527 4429815
"4194" 752847 4429799
"4195" 752690 4430111
"4196" 752109 4429523
"4197" 751981 4429615
"4198" 752472 4430584
"4199" 752952 4430932
"4200" 753015 4430612
"4201" 753012 4429931
"4202" 752999 4431519
"4203" 752383 4430203
"4204" 750835 4431330
"4205" 753527 4431426
"4206" 752110 4430701
"4207" 752033 4430920
"4208" 753501 4430541
"4209" 752849 4432049
"4210" 752447 4429767
"4211" 752035 4430206
"4212" 752300 4430284
"4213" 752690 4431111
"4214" 752689 4431132
"4215" 752692 4430140
"4216" 752762 4431126
"4217" 752909 4430114
"4218" 752656 4430787
"4219" 752595 4430765
"4220" 751968 4429531
"4221" 752095 4430856
"4222" 752664 4432331
"4223" 753074 4430014
"4224" 753516 4430119
"4225" 752806 4431241
"4226" 750865 4430959
"4227" 753328 4429557
"4228" 752465 4431154
"4229" 752594 4430684
"4230" 752128 4430122
"4231" 753132 4430799
"4232" 752545 4431187
"4233" 752673 4430769
"4234" 752690 4431111
"4235" 753090 4431007
"4236" 752823 4430583
"4237" 752964 4430523
"4238" 753060 4430577
"4239" 752702 4430335
"4240" 753451 4430132
"4241" 751127 4430521
"4242" 752004 4430492
"4243" 753720 4430073
"4244" 753772 4430257
"4245" 751950 4430776
"4246" 752607 4429760
"4247" 752101 4431212
"4248" 753079 4430928
"4249" 753822 4430378
"4250" 753529 4430322
"4251" 753079 4430928
"4252" 750770 4430485
"4253" 752592 4432395
"4254" 752190 4429842
"4255" 752358 4429675
"4256" 752553 4429844
"4257" 753771 4430257
"4258" 752140 4430569
"4259" 752811 4429769
"4260" 751303 4430100
"4261" 753524 4429984
"4262" 753502 4430619
"4263" 752947 4430563
"4264" 752919 4431632
"4265" 753164 4430113
"4266" 752346 4431119
"4267" 753270 4430170
"4268" 752581 4429533
"4269" 752366 4431215
"4270" 753955 4430310
"4271" 753357 4430871
"4272" 753619 4431599
"4273" 752845 4430014
"4274" 753619 4431599
"4275" 752853 4429527
"4276" 753318 4430405
"4277" 752647 4431683
"4278" 753232 4430771
"4279" 752513 4430471
"4280" 753493 4429408
"4281" 752839 4429802
"4282" 753348 4430605
"4283" 752647 4431683
"4284" 752951 4431546
"4285" 753582 4430087
"4286" 750946 4430258
"4287" 752651 4430821
"4288" 752515 4430655
"4289" 752926 4429969
"4290" 752222 4429606
"4291" 753742 4431240
"4292" 752954 4430563
"4293" 753163 4430905
"4294" 752655 4431984
"4295" 752367 4429650
"4296" 752697 4431850
"4297" 752818 4430404
"4298" 752543 4429549
"4299" 753035 4431756
"4300" 753491 4429942
"4301" 752697 4431850
"4302" 753352 4431107
"4303" 752202 4429193
"4304" 753135 4430932
"4305" 752465 4432256
"4306" 754022 4431178
"4307" 753051 4430919
"4308" 752664 4432230
"4309" 753619 4431599
"4310" 752684 4432072
"4311" 753598 4430964
"4312" 752837 4429205
"4313" 753804 4430352
"4314" 752413 4429936
"4315" 753319 4429198
"4316" 751321 4430791
"4317" 752308 4429625
"4318" 753371 4430291
"4319" 753347 4430996
"4320" 752816 4429230
"4321" 752954 4431425
"4322" 752036 4431134
"4323" 752926 4430465
"4324" 753071 4430259
"4325" 752902 4429732
"4326" 752645 4431159
"4327" 750937 4431300
"4328" 753482 4430900
"4329" 753229 4431341
"4330" 753520 4430669
"4331" 753638 4429971
"4332" 752742 4430036
"4333" 752244 4429527
"4334" 752947 4430563
"4335" 753302 4430372
"4336" 753239 4430459
"4337" 753102 4430934
"4338" 752638 4431668
"4339" 752179 4429625
"4340" 751962 4429723
"4341" 752813 4430406
"4342" 753473 4430739
"4343" 753417 4430764
"4344" 752174 4430045
"4345" 751913 4429603
"4346" 752535 4430683
"4347" 752810 4430132
"4348" 753329 4431036
"4349" 753104 4431454
"4350" 752613 4429585
"4351" 751996 4430731
"4352" 751986 4430669
"4353" 753433 4430860
"4354" 752464 4431920
"4355" 752508 4429830
"4356" 752600 4430139
"4357" 752601 4430055
"4358" 752839 4430900
"4359" 752190 4430006
"4360" 753459 4430263
"4361" 752298 4431271
"4362" 753433 4430860
"4363" 753232 4431386
"4364" 752673 4429837
"4365" 753185 4431095
"4366" 752781 4430700
"4367" 752951 4430212
"4368" 751251 4430621
"4369" 752853 4431592
"4370" 752089 4429957
"4371" 753046 4430745
"4372" 752097 4430918
"4373" 754145 4430661
"4374" 752276 4430184
"4375" 753147 4431399
"4376" 752849 4432049
"4377" 753017 4429950
"4378" 753028 4430623
"4379" 753222 4431589
"4380" 752348 4429315
"4381" 752873 4431539
"4382" 752275 4430240
"4383" 753580 4430681
"4384" 751873 4429961
"4385" 752772 4432049
"4386" 752655 4430828
"4387" 752441 4430339
"4388" 753270 4430170
"4389" 752225 4431167
"4390" 752638 4431668
"4391" 752401 4429601
"4392" 752081 4431017
"4393" 751813 4429788
"4394" 752979 4430523
"4395" 752190 4429842
"4396" 752112 4429517
"4397" 753551 4429759
"4398" 752690 4431111
"4399" 750822 4431098
"4400" 752100 4429401
"4401" 754008 4431214
"4402" 753246 4431074
"4403" 750364 4430005
"4404" 752646 4429766
"4405" 753220 4430360
"4406" 752679 4429748
"4407" 752772 4430541
"4408" 752690 4432072
"4409" 753377 4430037
"4410" 753679 4429961
"4411" 751886 4429447
"4412" 752640 4430785
"4413" 751918 4429328
"4414" 750934 4430778
"4415" 752857 4429224
"4416" 752189 4429421
"4417" 751907 4429248
"4418" 753866 4430344
"4419" 751990 4431236
"4420" 750712 4430933
"4421" 751960 4430741
"4422" 752680 4432042
"4423" 752827 4430175
"4424" 753363 4430708
"4425" 752160 4429843
"4426" 752914 4429970
"4427" 752785 4432120
"4428" 751924 4430484
"4429" 752528 4430583
"4430" 753538 4431199
"4431" 752136 4430559
"4432" 753415 4431156
"4433" 752426 4431202
"4434" 753425 4429245
"4435" 752423 4430036
"4436" 752088 4429866
"4437" 753422 4430749
"4438" 751163 4430571
"4439" 753506 4431387
"4440" 753264 4430902
"4441" 753209 4431293
"4442" 753731 4430161
"4443" 752889 4430927
"4444" 752900 4430819
"4445" 752918 4430153
"4446" 752533 4429856
"4447" 752041 4429877
"4448" 752855 4430477
"4449" 753742 4431240
"4450" 752343 4430980
"4451" 753742 4431240
"4452" 752871 4429758
"4453" 753507 4430942
"4454" 753146 4429869
"4455" 753126 4429878
"4456" 753414 4429980
"4457" 753104 4431496
"4458" 753236 4431292
"4459" 753266 4431112
"4460" 752363 4429934
"4461" 753203 4431054
"4462" 753198 4431062
"4463" 753178 4431076
"4464" 752631 4430205
"4465" 752163 4429313
"4466" 753059 4431088
"4467" 751696 4430567
"4468" 751971 4429567
"4469" 752598 4429702
"4470" 752788 4431472
"4471" 750950 4431031
"4472" 752630 4429808
"4473" 752630 4429808
"4474" 752839 4429759
"4475" 752616 4429832
"4476" 752686 4429689
"4477" 752745 4431569
"4478" 753055 4430420
"4479" 753411 4431004
"4480" 752275 4430175
"4481" 752877 4431453
"4482" 753359 4429930
"4483" 752945 4430527
"4484" 754022 4431178
"4485" 753232 4431386
"4486" 752384 4430473
"4487" 752700 4430445
"4488" 752682 4430450
"4489" 753168 4430202
"4490" 753017 4430314
"4491" 752867 4430230
"4492" 752741 4430131
"4493" 753349 4431049
"4494" 752790 4431358
"4495" 752842 4431386
"4496" 752846 4429950
"4497" 752670 4432031
"4498" 752790 4431358
"4499" 752686 4431064
"4500" 753164 4431097
"4501" 752117 4429435
"4502" 753334 4429368
"4503" 753219 4431400
"4504" 753234 4431309
"4505" 752235 4429518
"4506" 751137 4430355
"4507" 753254 4430312
"4508" 752024 4430074
"4509" 751696 4430567
"4510" 753262 4430100
"4511" 751977 4429749
"4512" 752117 4431257
"4513" 752207 4431178
"4514" 753490 4431277
"4515" 753485 4430346
"4516" 753758 4430512
"4517" 752782 4429888
"4518" 752738 4429923
"4519" 752489 4429775
"4520" 752113 4429927
"4521" 752187 4431569
"4522" 752551 4429943
"4523" 752782 4429888
"4524" 753264 4430902
"4525" 751881 4429711
"4526" 753270 4430170
"4527" 753376 4430984
"4528" 752872 4431486
"4529" 752945 4431305
"4530" 754008 4431214
"4531" 752115 4430049
"4532" 752315 4430574
"4533" 752222 4430418
"4534" 751929 4429188
"4535" 752654 4431498
"4536" 752864 4430206
"4537" 752639 4431029
"4538" 753348 4430605
"4539" 753742 4431240
"4540" 753784 4431239
"4541" 752205 4429613
"4542" 752049 4429682
"4543" 753660 4429943
"4544" 752661 4430509
"4545" 752945 4431305
"4546" 752611 4430070
"4547" 751956 4431006
"4548" 753216 4431242
"4549" 752533 4429856
"4550" 752577 4429903
"4551" 753182 4429898
"4552" 753730 4430552
"4553" 752696 4430399
"4554" 753065 4430408
"4555" 752634 4431975
"4556" 753123 4431114
"4557" 753271 4431146
"4558" 753795 4430474
"4559" 753096 4430624
"4560" 754022 4431178
"4561" 752117 4430174
"4562" 752239 4430203
"4563" 752231 4430197
"4564" 751977 4429749
"4565" 752165 4430899
"4566" 753289 4430414
"4567" 752592 4430949
"4568" 751179 4430584
"4569" 752391 4429587
"4570" 752711 4430065
"4571" 752652 4430089
"4572" 752515 4430206
"4573" 749954 4430971
"4574" 752464 4431920
"4575" 752381 4430505
"4576" 753133 4431872
"4577" 753730 4430552
"4578" 753318 4430405
"4579" 753035 4431756
"4580" 753149 4431801
"4581" 753638 4429971
"4582" 753287 4430647
"4583" 753398 4430877
"4584" 754024 4430470
"4585" 753086 4431592
"4586" 752870 4430388
"4587" 752835 4431048
"4588" 753394 4430154
"4589" 753017 4429950
"4590" 751842 4430828
"4591" 752974 4429888
"4592" 753039 4431344
"4593" 753076 4430460
"4594" 752210 4429965
"4595" 753158 4430601
"4596" 752796 4429915
"4597" 752621 4431379
"4598" 752084 4430049
"4599" 752142 4429426
"4600" 753017 4430314
"4601" 753571 4429748
"4602" 753268 4430493
"4603" 752629 4429923
"4604" 752982 4430958
"4605" 753465 4429341
"4606" 753613 4430877
"4607" 752497 4430301
"4608" 752750 4430989
"4609" 752758 4430421
"4610" 752811 4429769
"4611" 752495 4429816
"4612" 753383 4431261
"4613" 752024 4430226
"4614" 753422 4431122
"4615" 753784 4431239
"4616" 752015 4429334
"4617" 752614 4429862
"4618" 753544 4430546
"4619" 752871 4430544
"4620" 752283 4429882
"4621" 752595 4431746
"4622" 752219 4431182
"4623" 752836 4430638
"4624" 752719 4431314
"4625" 753550 4431370
"4626" 753664 4431012
"4627" 752300 4430657
"4628" 753693 4431061
"4629" 754092 4430435
"4630" 752839 4430900
"4631" 752480 4429667
"4632" 751984 4429407
"4633" 752219 4431182
"4634" 752259 4429728
"4635" 753829 4430255
"4636" 753904 4431532
"4637" 753004 4431122
"4638" 753383 4431261
"4639" 752834 4430631
"4640" 751947 4430014
"4641" 753749 4430485
"4642" 753423 4429866
"4643" 752089 4429957
"4644" 753492 4430390
"4645" 752054 4430837
"4646" 752112 4429517
"4647" 752696 4430673
"4648" 752689 4430614
"4649" 752685 4430677
"4650" 752034 4429081
"4651" 752584 4430593
"4652" 753290 4431025
"4653" 752577 4429923
"4654" 752506 4429962
"4655" 752545 4430161
"4656" 752568 4429926
"4657" 753945 4430756
"4658" 753460 4430748
"4659" 752888 4431551
"4660" 752778 4432068
"4661" 752977 4431558
"4662" 752844 4432057
"4663" 750775 4430764
"4664" 752669 4430552
"4665" 752938 4430486
"4666" 752705 4431881
"4667" 753470 4429835
"4668" 753358 4430884
"4669" 751764 4430681
"4670" 753419 4430128
"4671" 752505 4430996
"4672" 751390 4431378
"4673" 752806 4431441
"4674" 752806 4431441
"4675" 753248 4429991
"4676" 752926 4430465
"4677" 753302 4430372
"4678" 753489 4429647
"4679" 753053 4431060
"4680" 752728 4430008
"4681" 752016 4430909
"4682" 753285 4430110
"4683" 752580 4429832
"4684" 752173 4429214
"4685" 753469 4430916
"4686" 753272 4430823
"4687" 753319 4430340
"4688" 753613 4430402
"4689" 752350 4429517
"4690" 752187 4431569
"4691" 752300 4430657
"4692" 752572 4429988
"4693" 752751 4430759
"4694" 753259 4429977
"4695" 753278 4429993
"4696" 752293 4431399
"4697" 753076 4430504
"4698" 753270 4431731
"4699" 752648 4431465
"4700" 752647 4431683
"4701" 751803 4430848
"4702" 752807 4430515
"4703" 751803 4430848
"4704" 753818 4430836
"4705" 752634 4429772
"4706" 753238 4430451
"4707" 752759 4429843
"4708" 753742 4431240
"4709" 752270 4429482
"4710" 754008 4431214
"4711" 751942 4429352
"4712" 751395 4431373
"4713" 754084 4430165
"4714" 753624 4429829
"4715" 753136 4430083
"4716" 752489 4429775
"4717" 752810 4432106
"4718" 752858 4430838
"4719" 752980 4430935
"4720" 752354 4429636
"4721" 752673 4430935
"4722" 752744 4430378
"4723" 753626 4430656
"4724" 752054 4430737
"4725" 752264 4429263
"4726" 750353 4429887
"4727" 752012 4430091
"4728" 752209 4431324
"4729" 753786 4430813
"4730" 753108 4430511
"4731" 752772 4431132
"4732" 752551 4429943
"4733" 752546 4429945
"4734" 753350 4431063
"4735" 753481 4430127
"4736" 753788 4429977
"4737" 752557 4431223
"4738" 752792 4431270
"4739" 752856 4431199
"4740" 753005 4430932
"4741" 753451 4430822
"4742" 752761 4431583
"4743" 752951 4430212
