"xcoord" "ycoord"
"5385" 753033 4430429
"5386" 753035 4429581
"5387" 753033 4430429
"5388" 753033 4430429
"5389" 753032 4430636
"5390" 753032 4430636
"5391" 753037 4429898
"5392" 753031 4431409
"5393" 753037 4429898
"5394" 753035 4429581
"5395" 753030 4430597
"5396" 753033 4430432
"5397" 753033 4430432
"5398" 753033 4430432
"5399" 753033 4430432
"5400" 753033 4430432
"5401" 753033 4430432
"5402" 753033 4430432
"5403" 753033 4430432
"5404" 753031 4430388
"5405" 753032 4430668
"5406" 753032 4430668
"5407" 753032 4430668
"5408" 753033 4430432
"5409" 753033 4430432
"5410" 753033 4430432
"5411" 753033 4430432
"5412" 753033 4430432
"5413" 753033 4430432
"5414" 753031 4430951
"5415" 753033 4431231
"5416" 753031 4430331
"5417" 753031 4430331
"5418" 753032 4430298
"5419" 753034 4430595
"5420" 753032 4430298
"5421" 753034 4430927
"5422" 753034 4430964
"5423" 753037 4431345
"5424" 753037 4430675
"5425" 753037 4431345
"5426" 753037 4431053
"5427" 753037 4430843
"5428" 753037 4431053
"5429" 753037 4430979
"5430" 753037 4430386
"5431" 753038 4430983
"5432" 753038 4430983
"5433" 753038 4430983
"5434" 753039 4430664
"5435" 753038 4430983
"5436" 753038 4430983
"5437" 753040 4431713
"5438" 753045 4430341
"5439" 753043 4430243
"5440" 753040 4431713
"5441" 753040 4431713
"5442" 753045 4430341
"5443" 753045 4430341
"5444" 753045 4430341
"5445" 753045 4430341
"5446" 753040 4431713
"5447" 753045 4430341
"5448" 753045 4430341
"5449" 753045 4430341
"5450" 753040 4430553
"5451" 753043 4430243
"5452" 753040 4430553
"5453" 753045 4430341
"5454" 753045 4430341
"5455" 753041 4429994
"5456" 753040 4430553
"5457" 753040 4430553
"5458" 753040 4430553
"5459" 753040 4430553
"5460" 753040 4430553
"5461" 753041 4430860
"5462" 753037 4431347
"5463" 753041 4430860
"5464" 753041 4430860
"5465" 753041 4429836
"5466" 753048 4431028
"5467" 753041 4429836
"5468" 753044 4430437
"5469" 753043 4430639
"5470" 753044 4430437
"5471" 753043 4431508
"5472" 753043 4431508
"5473" 753043 4431052
"5474" 753041 4429836
"5475" 753049 4430010
"5476" 753049 4430010
"5477" 753049 4431034
"5478" 753045 4430686
"5479" 753050 4431784
"5480" 753042 4429776
"5481" 753045 4430686
"5482" 753045 4430686
"5483" 753050 4431784
"5484" 753044 4430383
"5485" 753044 4430383
"5486" 753050 4431784
"5487" 753050 4431784
"5488" 753050 4431784
"5489" 753050 4431784
"5490" 753050 4431784
"5491" 753047 4430689
"5492" 753044 4430383
"5493" 753050 4431784
"5494" 753050 4431784
"5495" 753050 4431784
"5496" 753050 4431784
"5497" 753047 4430689
"5498" 753048 4429833
"5499" 753050 4431040
"5500" 753050 4430814
"5501" 753047 4430808
"5502" 753047 4430808
"5503" 753048 4431411
"5504" 753048 4431411
"5505" 753053 4430019
"5506" 753047 4430344
"5507" 753050 4430694
"5508" 753050 4430694
"5509" 753047 4430807
"5510" 753047 4430807
"5511" 753054 4430185
"5512" 753054 4430185
"5513" 753047 4430807
"5514" 753047 4430807
"5515" 753047 4430807
"5516" 753047 4430807
"5517" 753047 4430807
"5518" 753054 4430358
"5519" 753048 4430326
"5520" 753048 4430326
"5521" 753048 4430326
"5522" 753053 4430698
"5523" 753053 4430698
"5524" 753053 4430698
"5525" 753053 4430698
"5526" 753049 4430811
"5527" 753054 4431462
"5528" 753054 4431462
"5529" 753058 4430365
"5530" 753058 4430365
"5531" 753053 4431290
"5532" 753053 4430356
"5533" 753054 4430856
"5534" 753055 4430700
"5535" 753054 4430856
"5536" 753054 4430856
"5537" 753053 4430238
"5538" 753058 4430704
"5539" 753060 4430369
"5540" 753054 4430856
"5541" 753054 4430021
"5542" 753060 4431092
"5543" 753054 4430021
"5544" 753057 4429920
"5545" 753057 4430704
"5546" 753056 4430361
"5547" 753059 4431596
"5548" 753059 4431596
"5549" 753061 4430622
"5550" 753059 4431596
"5551" 753059 4431596
"5552" 753060 4431230
"5553" 753057 4430831
"5554" 753064 4431111
"5555" 753064 4431111
"5556" 753064 4431111
"5557" 753064 4431111
"5558" 753064 4431111
"5559" 753063 4431108
"5560" 753064 4431111
"5561" 753060 4431272
"5562" 753057 4430831
"5563" 753060 4431230
"5564" 753060 4431230
"5565" 753060 4431230
"5566" 753067 4429931
"5567" 753064 4431111
"5568" 753067 4429931
"5569" 753064 4431111
"5570" 753063 4429827
"5571" 753063 4429827
"5572" 753063 4429827
"5573" 753063 4429827
"5574" 753064 4431115
"5575" 753064 4431115
"5576" 753055 4429248
"5577" 753055 4429248
"5578" 753055 4429248
"5579" 753055 4429248
"5580" 753055 4429248
"5581" 753055 4429248
"5582" 753055 4429248
"5583" 753055 4429248
"5584" 753063 4429827
"5585" 753063 4429827
"5586" 753059 4429986
"5587" 753063 4429827
"5588" 753063 4429827
"5589" 753055 4429248
"5590" 753055 4429248
"5591" 753063 4430431
"5592" 753062 4430784
"5593" 753063 4430431
"5594" 753063 4430431
"5595" 753063 4430431
"5596" 753066 4430381
"5597" 753063 4430431
"5598" 753063 4430431
"5599" 753063 4430431
"5600" 753063 4430431
"5601" 753063 4430431
"5602" 753063 4430431
"5603" 753063 4430431
"5604" 753063 4430431
"5605" 753063 4430431
"5606" 753063 4430431
"5607" 753060 4430369
"5608" 753063 4430431
"5609" 753063 4430431
"5610" 753063 4430431
"5611" 753063 4430431
"5612" 753063 4430431
"5613" 753066 4430381
"5614" 753063 4430431
"5615" 753063 4430431
"5616" 753063 4430431
"5617" 753063 4430431
"5618" 753063 4430431
"5619" 753063 4430431
"5620" 753063 4430431
"5621" 753063 4430431
"5622" 753063 4430431
"5623" 753063 4430431
"5624" 753063 4430431
"5625" 753063 4430431
"5626" 753063 4430431
"5627" 753063 4430431
"5628" 753063 4430431
"5629" 753063 4430431
"5630" 753063 4430431
"5631" 753063 4430431
"5632" 753049 4431481
"5633" 753049 4431481
"5634" 753064 4431255
"5635" 753061 4431095
"5636" 753061 4431095
"5637" 753061 4431095
"5638" 753061 4431095
"5639" 753061 4431095
"5640" 753061 4431095
"5641" 753061 4431095
"5642" 753061 4431095
"5643" 753061 4431095
"5644" 753061 4430372
"5645" 753061 4430372
"5646" 753061 4430372
"5647" 753062 4431103
"5648" 753064 4430377
"5649" 753073 4430887
"5650" 753066 4429486
"5651" 753066 4429486
"5652" 753062 4431103
"5653" 753065 4430851
"5654" 753063 4431107
"5655" 753063 4431107
"5656" 753067 4430637
"5657" 753065 4430851
"5658" 753074 4430891
"5659" 753075 4430894
"5660" 753064 4431111
"5661" 753075 4430894
"5662" 753067 4430586
"5663" 753075 4430894
"5664" 753075 4430894
"5665" 753075 4430894
"5666" 753075 4430894
"5667" 753067 4430048
"5668" 753067 4431074
"5669" 753067 4430782
"5670" 753066 4429486
"5671" 753066 4429486
"5672" 753066 4429486
"5673" 753066 4429486
"5674" 753066 4429486
"5675" 753055 4431458
"5676" 753055 4431458
"5677" 753066 4429486
"5678" 753066 4429486
"5679" 753066 4429486
"5680" 753071 4431387
"5681" 753067 4430211
"5682" 753070 4429286
"5683" 753070 4430645
"5684" 753070 4430645
"5685" 753068 4430385
"5686" 753071 4431150
"5687" 753073 4430649
"5688" 753071 4431150
"5689" 753071 4431150
"5690" 753071 4431150
"5691" 753071 4431505
"5692" 753071 4431505
"5693" 753073 4430779
"5694" 753071 4431505
"5695" 753073 4431379
"5696" 753073 4431379
"5697" 753071 4431505
"5698" 753071 4430585
"5699" 753071 4431505
"5700" 753071 4431505
"5701" 753073 4430779
"5702" 753071 4430585
"5703" 753072 4431191
"5704" 753072 4431197
"5705" 753077 4430401
"5706" 753071 4430056
"5707" 753067 4430871
"5708" 753077 4431361
"5709" 753076 4430428
"5710" 753076 4430428
"5711" 753078 4431504
"5712" 753078 4431044
"5713" 753078 4431044
"5714" 753078 4431044
"5715" 753078 4431044
"5716" 753078 4431044
"5717" 753078 4431044
"5718" 753078 4431044
"5719" 753078 4431044
"5720" 753078 4431044
"5721" 753078 4431044
"5722" 753080 4429820
"5723" 753071 4430882
"5724" 753078 4430903
"5725" 753078 4430903
"5726" 753080 4430525
"5727" 753080 4430525
"5728" 753082 4430041
"5729" 753082 4430041
"5730" 753066 4430545
"5731" 753078 4430159
"5732" 753066 4430545
"5733" 753081 4430835
"5734" 753082 4430041
"5735" 753078 4430159
"5736" 753080 4430311
"5737" 753080 4430775
"5738" 753083 4430157
"5739" 753080 4430311
"5740" 753075 4429597
"5741" 753080 4430311
"5742" 753066 4430543
"5743" 753083 4430389
"5744" 753081 4430041
"5745" 753081 4430041
"5746" 753081 4430041
"5747" 753082 4430411
"5748" 753082 4430411
"5749" 753087 4430745
"5750" 753087 4430745
"5751" 753087 4431316
"5752" 753072 4431385
"5753" 753090 4430258
"5754" 753086 4430744
"5755" 753090 4430676
"5756" 753091 4430217
"5757" 753088 4430833
"5758" 753091 4430217
"5759" 753091 4430217
"5760" 753091 4430217
"5761" 753090 4430676
"5762" 753088 4430833
"5763" 753088 4430850
"5764" 753079 4430563
"5765" 753093 4430589
"5766" 753093 4430589
"5767" 753074 4431374
"5768" 753093 4430589
"5769" 753093 4430589
"5770" 753089 4430424
"5771" 753094 4431288
"5772" 753095 4430214
"5773" 753090 4429278
"5774" 753095 4430214
"5775" 753092 4430833
"5776" 753092 4430037
"5777" 753092 4430037
"5778" 753092 4430037
"5779" 753092 4430037
"5780" 753092 4430037
"5781" 753092 4430037
"5782" 753091 4430428
"5783" 753092 4430037
"5784" 753092 4430037
"5785" 753092 4430037
"5786" 753092 4430037
"5787" 753092 4430037
"5788" 753097 4430111
"5789" 753093 4430308
"5790" 753097 4430596
"5791" 753094 4431414
"5792" 753097 4430596
"5793" 753094 4430434
"5794" 753094 4430434
"5795" 753094 4430832
"5796" 753095 4430900
"5797" 753094 4430832
"5798" 753094 4430832
"5799" 753100 4431257
"5800" 753098 4430688
"5801" 753098 4430688
"5802" 753098 4430688
"5803" 753095 4430035
"5804" 753095 4430268
"5805" 753101 4431253
"5806" 753090 4429957
"5807" 753101 4430603
"5808" 753101 4431248
"5809" 753097 4430439
"5810" 753099 4429967
"5811" 753111 4431023
"5812" 753097 4430213
"5813" 753097 4430213
"5814" 753104 4430125
"5815" 753093 4431937
"5816" 753093 4431937
"5817" 753093 4431937
"5818" 753098 4430442
"5819" 753093 4431937
"5820" 753105 4431629
"5821" 753102 4430764
"5822" 753102 4430764
"5823" 753102 4430764
"5824" 753102 4430764
"5825" 753102 4430764
"5826" 753102 4430764
"5827" 753102 4430764
"5828" 753102 4430764
"5829" 753102 4430764
"5830" 753103 4430695
"5831" 753103 4430831
"5832" 753100 4429554
"5833" 753103 4430450
"5834" 753112 4429981
"5835" 753103 4430450
"5836" 753103 4430450
"5837" 753100 4429554
"5838" 753100 4429554
"5839" 753100 4429554
"5840" 753100 4429554
"5841" 753105 4431228
"5842" 753105 4431228
"5843" 753105 4431228
"5844" 753105 4431228
"5845" 753100 4429554
"5846" 753100 4429554
"5847" 753100 4429554
"5848" 753119 4431813
"5849" 753104 4430092
"5850" 753110 4431048
"5851" 753110 4431048
"5852" 753110 4431048
"5853" 753119 4431813
"5854" 753119 4431813
"5855" 753105 4430382
"5856" 753119 4431813
"5857" 753119 4431813
"5858" 753119 4431813
"5859" 753119 4431813
"5860" 753119 4431813
"5861" 753105 4430382
"5862" 753119 4431813
"5863" 753119 4431813
"5864" 753119 4431813
"5865" 753119 4431813
"5866" 753100 4430972
"5867" 753104 4430092
"5868" 753119 4431813
"5869" 753119 4431813
"5870" 753119 4431813
"5871" 753111 4431052
"5872" 753110 4429469
"5873" 753110 4430206
"5874" 753101 4430975
"5875" 753110 4429469
"5876" 753112 4431060
"5877" 753111 4431174
"5878" 753110 4430029
"5879" 753112 4431166
"5880" 753108 4430380
"5881" 753113 4431096
"5882" 753113 4431096
"5883" 753092 4431295
"5884" 753113 4431091
"5885" 753113 4431073
"5886" 753112 4431150
"5887" 753112 4431150
"5888" 753107 4430458
"5889" 753113 4431081
"5890" 753113 4431096
"5891" 753113 4431108
"5892" 753113 4431115
"5893" 753113 4431096
"5894" 753113 4431096
"5895" 753113 4431091
"5896" 753112 4431163
"5897" 753113 4431096
"5898" 753113 4431096
"5899" 753113 4431091
"5900" 753113 4431091
"5901" 753120 4429411
"5902" 753120 4429411
"5903" 753120 4429411
"5904" 753120 4429411
"5905" 753120 4429411
"5906" 753120 4429411
"5907" 753120 4429411
"5908" 753120 4429411
"5909" 753120 4429411
"5910" 753120 4429411
"5911" 753120 4429411
"5912" 753120 4429411
"5913" 753120 4429411
"5914" 753120 4429411
"5915" 753120 4429411
"5916" 753120 4429411
"5917" 753120 4429411
"5918" 753120 4429411
"5919" 753120 4429411
"5920" 753120 4429411
"5921" 753120 4429411
"5922" 753120 4429411
"5923" 753120 4429411
"5924" 753120 4429411
"5925" 753120 4429411
"5926" 753120 4429411
"5927" 753120 4429411
"5928" 753120 4429411
"5929" 753120 4429411
"5930" 753120 4429411
"5931" 753120 4429411
"5932" 753120 4429411
"5933" 753110 4431599
"5934" 753109 4430761
"5935" 753120 4429411
"5936" 753120 4429411
"5937" 753120 4429411
"5938" 753120 4429411
"5939" 753120 4429411
"5940" 753120 4429411
"5941" 753120 4429411
"5942" 753109 4430297
"5943" 753111 4430466
"5944" 753114 4429805
"5945" 753112 4430692
"5946" 753113 4431499
"5947" 753112 4430692
"5948" 753110 4429468
"5949" 753110 4429468
"5950" 753108 4431007
"5951" 753113 4430142
"5952" 753113 4430142
"5953" 753113 4430758
"5954" 753113 4430379
"5955" 753119 4430155
"5956" 753119 4430155
"5957" 753114 4430629
"5958" 753109 4429978
"5959" 753109 4429978
"5960" 753113 4430469
"5961" 753117 4431323
"5962" 753117 4429960
"5963" 753117 4429960
"5964" 753117 4429960
"5965" 753117 4429960
"5966" 753116 4431323
"5967" 753117 4430850
"5968" 753117 4430897
"5969" 753103 4431641
"5970" 753103 4431641
"5971" 753103 4431641
"5972" 753103 4431641
"5973" 753117 4430378
"5974" 753116 4430476
"5975" 753118 4430304
"5976" 753128 4431802
"5977" 753128 4431802
"5978" 753128 4431802
"5979" 753128 4431802
"5980" 753118 4430490
"5981" 753118 4430304
"5982" 753116 4430476
"5983" 753120 4430303
"5984" 753129 4429435
"5985" 753119 4430719
"5986" 753129 4429435
"5987" 753129 4429435
"5988" 753129 4429435
"5989" 753129 4429435
"5990" 753129 4429435
"5991" 753129 4429435
"5992" 753129 4429435
"5993" 753120 4430897
"5994" 753129 4429435
"5995" 753114 4429983
"5996" 753121 4430897
"5997" 753121 4431954
"5998" 753121 4430850
"5999" 753120 4430085
"6000" 753120 4430085
"6001" 753129 4430000
"6002" 753129 4430000
"6003" 753120 4430085
"6004" 753120 4430085
"6005" 753120 4430085
"6006" 753120 4430085
"6007" 753129 4430000
"6008" 753129 4430000
"6009" 753122 4430426
"6010" 753121 4430024
"6011" 753121 4430199
"6012" 753125 4430569
"6013" 753126 4430460
"6014" 753126 4430460
"6015" 753126 4430460
"6016" 753126 4430460
"6017" 753127 4431498
"6018" 753127 4431498
"6019" 753126 4430804
"6020" 753127 4431498
"6021" 753126 4430460
"6022" 753126 4430494
"6023" 753127 4430374
"6024" 753123 4429717
"6025" 753130 4430896
"6026" 753130 4430423
"6027" 753130 4430896
"6028" 753130 4430896
"6029" 753130 4430896
"6030" 753117 4431559
"6031" 753132 4430567
"6032" 753133 4430508
"6033" 753132 4431327
"6034" 753132 4431601
"6035" 753132 4431601
"6036" 753132 4430567
"6037" 753137 4431436
"6038" 753135 4430511
"6039" 753134 4431731
"6040" 753135 4430593
"6041" 753135 4430422
"6042" 753135 4430593
"6043" 753135 4430593
"6044" 753135 4430593
"6045" 753135 4430422
"6046" 753137 4430565
"6047" 753128 4431801
"6048" 753138 4429457
"6049" 753136 4429889
"6050" 753128 4431801
"6051" 753133 4431459
"6052" 753136 4430017
"6053" 753136 4430017
"6054" 753136 4430017
"6055" 753136 4430017
"6056" 753139 4430420
"6057" 753142 4429257
"6058" 753138 4430599
"6059" 753142 4429257
"6060" 753136 4430017
"6061" 753133 4431459
"6062" 753133 4431459
"6063" 753141 4430741
"6064" 753141 4431232
"6065" 753140 4431417
"6066" 753138 4429950
"6067" 753140 4430455
"6068" 753141 4430014
"6069" 753142 4430681
"6070" 753146 4430230
"6071" 753146 4430230
"6072" 753142 4430681
"6073" 753137 4429539
"6074" 753137 4429539
"6075" 753137 4429539
"6076" 753142 4430894
"6077" 753137 4429539
"6078" 753152 4429492
"6079" 753152 4429492
"6080" 753152 4429492
"6081" 753152 4429492
"6082" 753152 4429492
"6083" 753152 4429492
"6084" 753152 4429492
"6085" 753152 4429492
"6086" 753152 4429492
"6087" 753142 4431329
"6088" 753152 4429492
"6089" 753143 4430454
"6090" 753142 4431329
"6091" 753142 4430525
"6092" 753142 4430525
"6093" 753142 4430525
"6094" 753143 4430454
"6095" 753142 4430525
"6096" 753142 4430525
"6097" 753142 4430525
"6098" 753142 4430525
"6099" 753148 4431372
"6100" 753148 4431372
"6101" 753151 4430024
"6102" 753142 4430525
"6103" 753143 4430419
"6104" 753144 4430478
"6105" 753144 4430686
"6106" 753143 4430126
"6107" 753144 4430686
"6108" 753144 4430686
"6109" 753144 4430686
"6110" 753144 4430686
"6111" 753143 4430217
"6112" 753147 4431495
"6113" 753147 4431495
"6114" 753147 4431495
"6115" 753147 4431495
"6116" 753148 4429946
"6117" 753149 4430123
"6118" 753149 4430072
"6119" 753148 4429946
"6120" 753149 4430072
"6121" 753149 4430123
"6122" 753148 4430622
"6123" 753148 4430823
"6124" 753153 4430703
"6125" 753153 4430703
"6126" 753156 4430030
"6127" 753153 4430703
"6128" 753153 4430703
"6129" 753153 4430703
"6130" 753149 4429636
"6131" 753149 4429636
"6132" 753149 4429636
"6133" 753151 4429790
"6134" 753152 4431109
"6135" 753150 4430562
"6136" 753150 4430297
"6137" 753151 4429790
"6138" 753149 4429636
"6139" 753150 4430562
"6140" 753151 4430699
"6141" 753151 4430699
"6142" 753152 4431031
"6143" 753152 4431031
"6144" 753159 4431014
"6145" 753155 4430120
"6146" 753155 4430120
"6147" 753155 4430120
"6148" 753150 4430183
"6149" 753155 4430120
"6150" 753157 4430710
"6151" 753157 4430710
"6152" 753157 4430710
"6153" 753147 4431373
"6154" 753157 4430710
"6155" 753157 4430710
"6156" 753154 4430450
"6157" 753153 4430703
"6158" 753156 4430941
"6159" 753155 4430498
"6160" 753158 4430178
"6161" 753150 4429488
"6162" 753151 4431349
"6163" 753150 4429488
"6164" 753150 4429488
"6165" 753150 4429488
"6166" 753150 4429488
"6167" 753150 4429488
"6168" 753150 4429488
"6169" 753150 4429488
"6170" 753150 4429488
"6171" 753156 4430277
"6172" 753150 4429488
"6173" 753150 4429488
"6174" 753150 4429488
"6175" 753150 4429488
"6176" 753163 4430565
"6177" 753150 4429488
"6178" 753150 4429488
"6179" 753150 4429488
"6180" 753150 4429488
"6181" 753166 4430041
"6182" 753162 4431269
"6183" 753158 4430449
"6184" 753153 4430027
"6185" 753158 4430449
"6186" 753158 4430449
"6187" 753158 4430449
"6188" 753158 4430449
"6189" 753162 4431269
"6190" 753157 4429880
"6191" 753162 4431269
"6192" 753162 4431269
"6193" 753158 4430364
"6194" 753158 4430449
"6195" 753158 4430449
"6196" 753158 4430449
"6197" 753162 4430117
"6198" 753160 4430559
"6199" 753160 4430559
"6200" 753160 4430559
"6201" 753160 4430559
"6202" 753160 4430559
"6203" 753157 4429805
"6204" 753157 4429805
"6205" 753162 4429940
"6206" 753162 4429940
"6207" 753162 4429940
"6208" 753161 4430496
"6209" 753162 4429940
"6210" 753162 4429940
"6211" 753160 4430177
"6212" 753162 4430447
"6213" 753162 4430363
"6214" 753164 4430940
"6215" 753165 4431493
"6216" 753165 4431493
"6217" 753164 4430940
"6218" 753164 4430940
"6219" 753165 4431493
"6220" 753165 4431493
"6221" 753156 4431766
"6222" 753169 4429445
"6223" 753169 4429445
"6224" 753166 4429527
"6225" 753169 4429445
"6226" 753169 4429445
"6227" 753169 4429445
"6228" 753169 4429445
"6229" 753169 4429445
"6230" 753169 4429445
"6231" 753169 4429445
"6232" 753165 4431335
"6233" 753165 4431603
"6234" 753165 4431603
"6235" 753169 4429445
"6236" 753169 4429445
"6237" 753169 4429445
"6238" 753171 4430987
"6239" 753165 4430004
"6240" 753165 4430004
"6241" 753167 4429526
"6242" 753174 4431217
"6243" 753172 4430583
"6244" 753164 4429823
"6245" 753166 4429722
"6246" 753169 4430445
"6247" 753173 4429719
"6248" 753170 4430739
"6249" 753173 4430111
"6250" 753170 4430739
"6251" 753177 4431207
"6252" 753177 4431207
"6253" 753177 4431207
"6254" 753177 4431207
"6255" 753177 4431207
"6256" 753177 4431207
"6257" 753177 4431207
"6258" 753170 4430739
"6259" 753177 4431207
"6260" 753177 4431207
"6261" 753177 4431207
"6262" 753172 4430293
"6263" 753159 4431013
"6264" 753172 4430890
"6265" 753170 4429837
